"StationName","Latitude","Longitude","RoadName","Region","Description","Direction","MilePost"
"005es13280","47.230422382","-122.452206138","005","Olympic","M ST.","NB","132.80"
"005es13280","47.230569212","-122.452263730","005","Olympic","M ST.","SB","132.80"
"005es13330","47.231150214","-122.441859377","005","Olympic","Tacoma Ave","NB","133.30"
"005es13330","47.231289394","-122.441909387","005","Olympic","Tacoma Ave","SB","133.30"
"005es12360","47.127286224","-122.541842832","005","Olympic","I5NB@Thorne Lane","NB","123.61"
"005es12360","47.127399683","-122.541985218","005","Olympic","I5NB@Thorne Lane","SB","123.61"
"005es12808","47.170441626","-122.472180368","005","Olympic","I5NB@96th Str S.","NB","128.09"
"005es12808","47.170447927","-122.472517266","005","Olympic","I5NB@96th Str S.","SB","128.09"
"005es13035","47.201619179","-122.461398418","005","Olympic","I5SB@S. 56th Str","NB","130.35"
"005es13035","47.201707185","-122.461668257","005","Olympic","I5SB@S. 56th Str","SB","130.35"
"512es00064","47.160056762","-122.467131631","512","Olympic","I5EB@Steele Str","EB","0.65"
"512es00064","47.159928395","-122.467205353","512","Olympic","I5EB@Steele Str","WB","0.65"
"512es00330","47.159175709","-122.411123703","512","Olympic","I5EB@Pacific Ave","EB","3.31"
"512es00330","47.159002438","-122.411109409","512","Olympic","I5EB@Pacific Ave","WB","3.31"
"016es00965","47.291790549","-122.564682487","016","Olympic","36th St.","EB","9.65"
"016es00418","47.258535035","-122.527057529","016","Olympic","Jackson DS","EB","4.18"
"016es00418","47.258701700","-122.526787573","016","Olympic","Jackson DS","WB","4.18"
"016es00288","47.247390941","-122.508807064","016","Olympic","N. Orchard-WB","EB","2.88"
"016es00228","47.240076282","-122.502030693","016","Olympic","S. Orchard - EB","WB","2.28"
"016es00174","47.234822912","-122.494403775","016","Olympic","Center St. - EB","WB","1.74"
"016es00152","47.234691919","-122.489932033","016","Olympic","Snake Lake DS","EB","1.52"
"016es00152","47.234902122","-122.489961733","016","Olympic","Snake Lake DS","WB","1.52"
"167es01375","47.294234512","-122.257330689","167","Northwest","15th St SW-SB","NB","13.75"
"167es01431","47.301715186","-122.252857417","167","Northwest","SR 18 I/C","NB","14.31"
"167es01476","47.308298763","-122.248509053","167","Northwest","W Main St","NB","14.76"
"167es01535","47.316326272","-122.244827112","167","Northwest","8th St NW","NB","15.35"
"167es01586","47.323674103","-122.244710256","167","Northwest","15th St NW-NB","NB","15.86"
"167es01586","47.323708434","-122.245175086","167","Northwest","15th St NW-NB","SB","15.86"
"167es01628","47.329716374","-122.244670999","167","Northwest","Emerald Downs","NB","16.28"
"167es01628","47.329814642","-122.245103364","167","Northwest","Emerald Downs","SB","16.28"
"167es01687","47.338298317","-122.244603284","167","Northwest","34th St NW","NB","16.87"
"167es01687","47.338360819","-122.245051593","167","Northwest","34th St NW","SB","16.87"
"167es01738","47.345692413","-122.244620026","167","Northwest","43rd St NW","NB","17.38"
"167es01738","47.345715005","-122.244939188","167","Northwest","43rd St NW","SB","17.38"
"167es01784","47.352378372","-122.244877512","167","Northwest","S 277th St-SB","SB","17.84"
"167es01799","47.354542604","-122.244556232","167","Northwest","S 277th St-NB","NB","17.99"
"167es01849","47.361727155","-122.244510492","167","Northwest","S 269th St","NB","18.49"
"167es01849","47.361778567","-122.244795878","167","Northwest","S 269th St","SB","18.49"
"167es01901","47.369323217","-122.244322765","167","Northwest","S 260th St","NB","19.01"
"167es01901","47.369351643","-122.244612581","167","Northwest","S 260th St","SB","19.01"
"167es01948","47.376041318","-122.244375641","167","Northwest","SR 516-SB","SB","19.48"
"167es01974","47.379841425","-122.244402683","167","Northwest","SR 516-NB","NB","19.74"
"167es02019","47.386318802","-122.243973320","167","Northwest","W James St","NB","20.19"
"167es02019","47.386335693","-122.244274905","167","Northwest","W James St","SB","20.19"
"167es02068","47.391776823","-122.237891016","167","Northwest","4th Ave N","NB","20.68"
"167es02068","47.392065649","-122.237880221","167","Northwest","4th Ave N","SB","20.68"
"167es02129","47.398261666","-122.228665922","167","Northwest","84th Ave S-SB","SB","21.29"
"167es02139","47.399058595","-122.227057991","167","Northwest","84th Ave S-NB","NB","21.39"
"167es02189","47.404973933","-122.220683065","167","Northwest","S 222nd St","NB","21.89"
"167es02189","47.404921525","-122.220985633","167","Northwest","S 222nd St","SB","21.89"
"167es02226","47.410123154","-122.220605396","167","Northwest","S 212th St-SB","SB","22.26"
"167es02234","47.411245270","-122.220409765","167","Northwest","S 212th St-NB","NB","22.34"
"167es02293","47.419849382","-122.220980120","167","Northwest","S 204th St","NB","22.93"
"167es02293","47.419848075","-122.221247337","167","Northwest","S 204th St","SB","22.93"
"167es02342","47.426894171","-122.221070093","167","Northwest","S 196th St","NB","23.42"
"167es02342","47.426903390","-122.221355170","167","Northwest","S 196th St","SB","23.42"
"167es02390","47.433705396","-122.219345475","167","Northwest","S 188th St","NB","23.90"
"167es02390","47.433724089","-122.219619471","167","Northwest","S 188th St","SB","23.90"
"167es02462","47.443962200","-122.216985156","167","Northwest","SW 41st St-SB","SB","24.62"
"167es02461","47.443854597","-122.216730153","167","Northwest","S 180th St-NB","NB","24.61"
"167es02507","47.450390144","-122.215246002","167","Northwest","S 34th St","NB","25.07"
"167es02507","47.450463520","-122.215509776","167","Northwest","S 34th St","SB","25.07"
"167es02562","47.458344927","-122.216863247","167","Northwest","S 23rd St","NB","25.62"
"167es02562","47.458534150","-122.217143834","167","Northwest","S 23rd St","SB","25.62"
"005es13969","47.259750074","-122.327814034","005","Northwest","Pierce Co Line","NB","139.69"
"005es13969","47.259813073","-122.328287715","005","Northwest","Pierce Co Line","SB","139.69"
"005es14015","47.265118314","-122.322007412","005","Northwest","S 375th St","NB","140.15"
"005es14015","47.265309088","-122.322387633","005","Northwest","S 375th St","SB","140.15"
"005es14064","47.270926974","-122.316015867","005","Northwest","Fed Way WeighStn","NB","140.64"
"005es14064","47.271112742","-122.316382043","005","Northwest","Fed Way WeighStn","SB","140.64"
"005es14126","47.279068666","-122.310502343","005","Northwest","Enchanted Pkwy","NB","141.26"
"005es14126","47.279470550","-122.310793472","005","Northwest","Enchanted Pkwy","SB","141.26"
"005es14176","47.285998063","-122.307584081","005","Northwest","EB SR 18-SB","NB","141.76"
"005es14176","47.285911458","-122.308100286","005","Northwest","EB SR 18-SB","SB","141.76"
"005es14221","47.292135512","-122.305508616","005","Northwest","EB SR 18-NB","NB","142.20"
"005es14221","47.292099650","-122.306031237","005","Northwest","EB SR 18-NB","SB","142.20"
"005es14277","47.300191475","-122.302813261","005","Northwest","S 336th St","NB","142.77"
"005es14277","47.300202426","-122.303308124","005","Northwest","S 336th St","SB","142.77"
"005es14321","47.306421030","-122.300706580","005","Northwest","S 325th St","NB","143.21"
"005es14321","47.306479404","-122.301190418","005","Northwest","S 325th St","SB","143.21"
"005es14398","47.317210478","-122.296362855","005","Northwest","S 320th St-NB","NB","143.98"
"005es14460","47.326136839","-122.294414932","005","Northwest","S 308th St","SB","144.60"
"005es14522","47.334932187","-122.293241744","005","Northwest","S 298th St","NB","145.22"
"005es14522","47.335041911","-122.293665963","005","Northwest","S 298th St","SB","145.22"
"005es14575","47.342545142","-122.292594327","005","Northwest","S 288th St","NB","145.75"
"005es14575","47.342559491","-122.293035064","005","Northwest","S 288th St","SB","145.75"
"005es14630","47.350209225","-122.294554912","005","Northwest","S 282nd St","NB","146.30"
"005es14630","47.350138703","-122.294991269","005","Northwest","S 282nd St","SB","146.30"
"005es14727","47.364208367","-122.294656657","005","Northwest","S 266th St","NB","147.27"
"005es14771","47.370481299","-122.293045874","005","Northwest","S 260th St","NB","147.71"
"005es14771","47.370529770","-122.293549195","005","Northwest","S 260th St","SB","147.71"
"005es14807","47.375608259","-122.291708784","005","Northwest","S 252nd St","NB","148.07"
"005es14807","47.375642181","-122.292235797","005","Northwest","S 252nd St","SB","148.07"
"005es14868","47.384344233","-122.289993503","005","Northwest","S 243rd St","NB","148.68"
"005es14868","47.384341575","-122.290442574","005","Northwest","S 243rd St","SB","148.68"
"005es14905","47.389655856","-122.290795414","005","Northwest","SR 516-SB","SB","149.05"
"005es15036","47.408628313","-122.291663333","005","Northwest","S 216th St","NB","150.36"
"005es15036","47.408645041","-122.292097736","005","Northwest","S 216th St","SB","150.36"
"005es15125","47.420814563","-122.286442312","005","Northwest","S 200th St-SB","NB","151.25"
"005es15125","47.421167536","-122.286497893","005","Northwest","S 200th St-SB","SB","151.25"
"005es15214","47.429827156","-122.273008199","005","Northwest","S 188th St-SB","NB","152.14"
"005es15214","47.430113373","-122.273500763","005","Northwest","S 188th St-SB","SB","152.14"
"005es15280","47.438895511","-122.268754900","005","Northwest","S 183rd St","NB","152.80"
"005es15280","47.439149080","-122.269177547","005","Northwest","S 183rd St","SB","152.80"
"005es15315","47.443755271","-122.267678229","005","Northwest","S 178th St","NB","153.15"
"005es15315","47.443842787","-122.268140741","005","Northwest","S 178th St","SB","153.15"
"005es15348","47.448366881","-122.266264895","005","Northwest","S 172nd St","NB","153.48"
"005es15348","47.448507407","-122.266735823","005","Northwest","S 172nd St","SB","153.48"
"005es15480","47.466980738","-122.267090427","005","Northwest","Southcenter-NB","NB","154.80"
"005es15465","47.464769897","-122.265632917","005","Northwest","S 154th St","NB","154.65"
"005es15465","47.464872773","-122.266836981","005","Northwest","S 154th St","SB","154.65"
"005es15531","47.473915778","-122.269280494","005","Northwest","S 144th St","NB","155.31"
"005es15531","47.473928413","-122.269674952","005","Northwest","S 144th St","SB","155.31"
"005es15569","47.478904723","-122.271547365","005","Northwest","SR599-SB, Lt","NB","155.69"
"005es15569","47.479406747","-122.272567446","005","Northwest","SR599-SB, Lt","SB","155.69"
"005es15608","47.484769612","-122.269442555","005","Northwest","Interurban-NB","SB","156.08"
"005es15608","47.484631950","-122.269152006","005","Northwest","Interurban-NB","NB","156.08"
"005es15652","47.489866249","-122.264289730","005","Northwest","S 129th St","NB","156.52"
"005es15652","47.489783257","-122.264611320","005","Northwest","S 129th St","SB","156.52"
"005es15723","47.498201561","-122.272744998","005","Northwest","MLK Jr Way-SB","SB","157.23"
"005es15742","47.500374792","-122.274651350","005","Northwest","MLK Jr Way-NB","NB","157.42"
"005es15792","47.506705639","-122.280545393","005","Northwest","Boeing Access-NB","NB","157.92"
"005es15792","47.506627200","-122.280848478","005","Northwest","Boeing Access-NB","SB","157.92"
"005es15845","47.513487582","-122.285686112","005","Northwest","S Norfolk St","NB","158.45"
"005es15845","47.513476689","-122.286084158","005","Northwest","S Norfolk St","SB","158.45"
"005es15892","47.519735407","-122.289569069","005","Northwest","S Benefit St","NB","158.92"
"005es15892","47.519683814","-122.289917630","005","Northwest","S Benefit St","SB","158.92"
"005es15957","47.528889381","-122.293022513","005","Northwest","S Thistle St","NB","159.57"
"005es15957","47.528727961","-122.293702317","005","Northwest","S Thistle St","SB","159.57"
"005es15996","47.534224856","-122.295585699","005","Northwest","S Holden St","NB","159.96"
"005es15996","47.533923599","-122.296273201","005","Northwest","S Holden St","SB","159.96"
"005es16064","47.542296379","-122.303997189","005","Northwest","S Holly St","NB","160.64"
"005es16064","47.541919354","-122.304548088","005","Northwest","S Holly St","SB","160.64"
"005es16107","47.547049103","-122.309812279","005","Northwest","Michigan St-SB","SB","161.07"
"005es16120","47.548468238","-122.311579030","005","Northwest","Swift Ave-NB","NB","161.20"
"005es16147","47.551029473","-122.315796409","005","Northwest","Michigan St-NB","NB","161.47"
"005es16186","47.556183441","-122.319481153","005","Northwest","S Pearl St","NB","161.86"
"005es16186","47.556112442","-122.319943835","005","Northwest","S Pearl St","SB","161.86"
"005es16237","47.563159226","-122.321180276","005","Northwest","S Oregon St","NB","162.37"
"005es16237","47.563264010","-122.321699980","005","Northwest","S Oregon St","SB","162.37"
"005es16302","47.572578289","-122.319840920","005","Northwest","S Spokane St","NB","163.02"
"005es16302","47.572419311","-122.320129341","005","Northwest","S Spokane St","SB","163.02"
"005es16319","47.575057806","-122.319710934","005","Northwest","Columbian Way-NB","NB","163.19"
"005es16396","47.586142525","-122.320376876","005","Northwest","S Holgate St, SB","SB","163.96"
"005es16466","47.596125919","-122.320239532","005","Northwest","4th/Dearborn-NB","NB","164.66"
"005es16466","47.596109290","-122.320545781","005","Northwest","4th/Dearborn-NB","SB","164.66"
"005es16513","47.601909422","-122.325170471","005","Northwest","Yesler Way","SB","165.13"
"005es16551","47.606457646","-122.329593866","005","Northwest","Marion St","SB","165.51"
"005es16551","47.606694357","-122.329337653","005","Northwest","Marion St","NB","165.51"
"005es16583","47.611224721","-122.331213085","005","Northwest","University St-NB","SB","165.83"
"005es16640","47.619071177","-122.328630915","005","Northwest","Olive Way-NB","SB","166.40"
"005es16704","47.628274751","-122.327636511","005","Northwest","Mercer St-NB","NB","167.04"
"005es16732","47.631680672","-122.324461697","005","Northwest","E Galer St","NB","167.32"
"005es16732","47.631799031","-122.325105744","005","Northwest","E Galer St","SB","167.32"
"005es16756","47.635035448","-122.322973197","005","Northwest","Boylston Ave-SB","NB","167.56"
"005es16802","47.641572813","-122.322559797","005","Northwest","E Roanoke St","NB","168.02"
"005es16802","47.641671738","-122.323273417","005","Northwest","E Roanoke St","SB","168.02"
"005es16831","47.646187744","-122.322939705","005","Northwest","E Hamlin St","SB","168.31"
"005es16831","47.646170453","-122.322438464","005","Northwest","E Hamlin St","NB","168.31"
"005es16885","47.653844882","-122.322578403","005","Northwest","Ship Canal Br","SB","168.85"
"005es16920","47.658719656","-122.322130775","005","Northwest","NE 42nd St, NB","NB","169.20"
"005es17025","47.674182802","-122.321465047","005","Northwest","NE 63rd St","SB","170.25"
"005es17025","47.673888828","-122.320874298","005","Northwest","NE 63rd St","NB","170.25"
"005es17162","47.692147228","-122.329510012","005","Northwest","N 88th St","SB","171.62"
"005es17215","47.699457558","-122.329182825","005","Northwest","N 97th St","NB","172.15"
"005es17215","47.699701380","-122.330033309","005","Northwest","N 97th St","SB","172.15"
"005es17264","47.706556612","-122.329662239","005","Northwest","N 107th St-SB","NB","172.64"
"005es17264","47.706644859","-122.330035670","005","Northwest","N 107th St-SB","SB","172.64"
"005es17288","47.710191166","-122.329871264","005","Northwest","N 110th St-SB","SB","172.88"
"005es17289","47.710262563","-122.329479047","005","Northwest","Northgate-NB","NB","172.89"
"005es17328","47.715309093","-122.325798130","005","Northwest","NE 120th St","NB","173.28"
"005es17328","47.715420201","-122.326035054","005","Northwest","NE 120th St","SB","173.28"
"005es17375","47.721978573","-122.324200551","005","Northwest","NE 130th St-SB","NB","173.75"
"005es17375","47.721972914","-122.324475218","005","Northwest","NE 130th St-SB","SB","173.75"
"005es17416","47.728025412","-122.324160847","005","Northwest","NE 137th St","NB","174.16"
"005es17416","47.728160025","-122.324424708","005","Northwest","NE 137th St","SB","174.16"
"005es17460","47.734369645","-122.325141744","005","Northwest","NE 145th St, SB","SB","174.60"
"005es17458","47.734071170","-122.324750705","005","Northwest","NE 145th St-NB","NB","174.58"
"005es17508","47.740866058","-122.328680172","005","Northwest","NE 155th St","NB","175.08"
"005es17508","47.740808989","-122.328968418","005","Northwest","NE 155th St","SB","175.08"
"005es17551","47.746766807","-122.329126039","005","Northwest","N Metro Base-SB","NB","175.51"
"005es17551","47.746791866","-122.329422697","005","Northwest","N Metro Base-SB","SB","175.51"
"005es17601","47.753983460","-122.330394965","005","Northwest","NE 175th St-SB","SB","176.01"
"005es17674","47.763529704","-122.323455159","005","Northwest","NE 185th St","NB","176.74"
"005es17722","47.770381459","-122.321372893","005","Northwest","NE 195th St","NB","177.22"
"005es17722","47.770388307","-122.321737986","005","Northwest","NE 195th St","SB","177.22"
"005es17774","47.777235865","-122.317754453","005","Northwest","NE 205th St-SB","NB","177.74"
"005es17826","47.784717076","-122.316145322","005","Northwest","SR 104-NB","NB","178.26"
"005es17826","47.784719784","-122.316620952","005","Northwest","SR 104-NB","SB","178.26"
"005es17875","47.791824433","-122.316088960","005","Northwest","228th St SW","NB","178.75"
"005es17875","47.791948312","-122.316615702","005","Northwest","228th St SW","SB","178.75"
"005es17926","47.799074896","-122.314991593","005","Northwest","220th St SW-SB","SB","179.26"
"005es17927","47.799202013","-122.314401084","005","Northwest","220th St SW-NB","NB","179.27"
"005es17976","47.805019703","-122.308567941","005","Northwest","213th St SW","NB","179.76"
"005es17976","47.805108735","-122.309251137","005","Northwest","213th St SW","SB","179.76"
"005es18017","47.808718650","-122.301655784","005","Northwest","208th St SW","NB","180.17"
"005es18017","47.809038234","-122.301871713","005","Northwest","208th St SW","SB","180.17"
"005es18066","47.813079956","-122.293461963","005","Northwest","44th Ave W-SB","NB","180.66"
"005es18066","47.813454747","-122.293602346","005","Northwest","44th Ave W-SB","SB","180.66"
"005es18106","47.816974345","-122.287025561","005","Northwest","196th St SW-SB","SB","181.06"
"005es18115","47.817533704","-122.285107510","005","Northwest","40th Ave W","NB","181.15"
"005es18156","47.821212281","-122.278221669","005","Northwest","Ald Mall Pkwy-NB","NB","181.56"
"005es18170","47.822456943","-122.275867501","005","Northwest","196th St SW-NB","NB","181.70"
"005es18204","47.825451137","-122.270271726","005","Northwest","28th Ave W","NB","182.04"
"005es18264","47.831758883","-122.261938987","005","Northwest","Alderwood, NB","NB","182.64"
"005es18322","47.840149408","-122.259720077","005","Northwest","175th St SW","NB","183.22"
"005es18322","47.840206116","-122.260232719","005","Northwest","175th St SW","SB","183.22"
"005es18382","47.848709723","-122.258082251","005","Northwest","164th St SW-SB","SB","183.82"
"005es18406","47.852034362","-122.256315408","005","Northwest","164th St SW-NB","NB","184.06"
"005es18449","47.857386035","-122.251780594","005","Northwest","156th St SW","NB","184.49"
"005es18449","47.857473785","-122.252319628","005","Northwest","156th St SW","SB","184.49"
"005es18507","47.864699874","-122.245799702","005","Northwest","148th St SW","NB","185.07"
"005es18507","47.864790060","-122.246336705","005","Northwest","148th St SW","SB","185.07"
"005es18548","47.870512356","-122.244246672","005","Northwest","140th St SW","NB","185.48"
"005es18548","47.870601638","-122.244762635","005","Northwest","140th St SW","SB","185.48"
"005es18577","47.874487762","-122.242483818","005","Northwest","134th St SW","NB","185.77"
"005es18577","47.874586958","-122.243037462","005","Northwest","134th St SW","SB","185.77"
"005es18635","47.881008232","-122.234464613","005","Northwest","128th St SW-SB","NB","186.35"
"005es18635","47.881048289","-122.235150952","005","Northwest","128th St SW-SB","SB","186.35"
"005es18707","47.888940376","-122.224004949","005","Northwest","122nd St SE","NB","187.07"
"005es18707","47.889155784","-122.224861478","005","Northwest","122nd St SE","SB","187.07"
"005es18739","47.892390674","-122.219408491","005","Northwest","118th St SE","NB","187.39"
"005es18739","47.892539602","-122.220573503","005","Northwest","118th St SE","SB","187.39"
"005es18789","47.898489236","-122.215626830","005","Northwest","112th St SE, SB","SB","187.89"
"005es18797","47.899567799","-122.213103769","005","Northwest","112th St SE, NB","NB","187.97"
"005es18846","47.906466732","-122.211112884","005","Northwest","106th St SE, NB","NB","188.46"
"005es18847","47.906573864","-122.212076951","005","Northwest","106th St SE, SB","SB","188.47"
"005es18900","47.913929118","-122.208561375","005","Northwest","Everett Mall Way","NB","189.00"
"005es18900","47.913921640","-122.208963399","005","Northwest","Everett Mall Way","SB","189.00"
"005es18944","47.920089853","-122.206223826","005","Northwest","SR 526, SB","SB","189.44"
"522es01400","47.782106577","-122.146329964","522","Northwest","SR 9 Interchange","EB","14.00"
"522es01400","47.781900192","-122.146322376","522","Northwest","SR 9 Interchange","WB","14.00"
"018es00020","47.289726596","-122.302156996","018","Northwest","26th Ave S","EB","0.20"
"018es00020","47.289589595","-122.302529197","018","Northwest","26th Ave S","WB","0.20"
"018es00062","47.292860062","-122.294762004","018","Northwest","Weyerhaeuser-WB","EB","0.62"
"018es00147","47.300419450","-122.280622631","018","Northwest","42nd Ave S","EB","1.47"
"018es00147","47.300338725","-122.280462690","018","Northwest","42nd Ave S","WB","1.47"
"018es00185","47.303523971","-122.274065868","018","Northwest","PeasleyCanyon Rd","WB","1.85"
"018es00253","47.303626355","-122.259797714","018","Northwest","West Valley Hwy","EB","2.53"
"018es00295","47.302323450","-122.251188799","018","Northwest","SR 167 I/C","EB","2.95"
"018es00295","47.302237855","-122.251243037","018","Northwest","SR 167 I/C","WB","2.95"
"018es00523","47.302745641","-122.203326931","018","Northwest","V St","EB","5.23"
"018es00523","47.302623336","-122.203366558","018","Northwest","V St","WB","5.23"
"018es01257","47.368281585","-122.101550357","018","Northwest","180th Ave SE","EB","12.57"
"018es01257","47.368141309","-122.101554276","018","Northwest","180th Ave SE","WB","12.57"
"018es01363","47.376928171","-122.083036466","018","Northwest","SE 252nd St","EB","13.63"
"018es01363","47.376815146","-122.082671120","018","Northwest","SE 252nd St","WB","13.63"
"018es01500","47.387576429","-122.058658356","018","Northwest","SE 240th St","EB","15.00"
"018es01581","47.395652804","-122.046554504","018","Northwest","SE 231st St-EB","EB","15.81"
"018es01581","47.395720672","-122.046126851","018","Northwest","SE 231st St-EB","WB","15.81"
"018es01634","47.402812890","-122.043924096","018","Northwest","SE 221st St","WB","16.34"
"018es01678","47.408274925","-122.039166012","018","Northwest","SR 169","EB","16.78"
"018es01744","47.411810879","-122.026194852","018","Northwest","236th Ave SE","EB","17.44"
"018es01744","47.411612234","-122.026020378","018","Northwest","236th Ave SE","WB","17.44"
"018es01779","47.414181905","-122.019580118","018","Northwest","244th Ave SE-WB","WB","17.79"
"018es01829","47.417753607","-122.010563694","018","Northwest","244th Ave SE-EB","EB","18.29"
"018es01874","47.420780437","-122.002133323","018","Northwest","SE 202nd St","EB","18.74"
"018es01874","47.420683795","-122.001775126","018","Northwest","SE 202nd St","WB","18.74"
"018es01926","47.425068411","-121.992732179","018","Northwest","SE 196th St","WB","19.26"
"599es00045","47.486943861","-122.277205021","599","Northwest","S 133rd St","NB","0.45"
"599es00045","47.486740578","-122.277331851","599","Northwest","S 133rd St","SB","0.45"
"599es00116","47.495849099","-122.283147977","599","Northwest","METRO Bus Base","NB","1.16"
"599es00116","47.495520646","-122.283183665","599","Northwest","METRO Bus Base","SB","1.16"
"599es00169","47.497367831","-122.293675777","599","Northwest","Pacific Hwy-SB","SB","1.69"
"099es02375","47.508170742","-122.301119808","099","Northwest","S 102nd St","NB","23.75"
"099es02545","47.527034774","-122.324834964","099","Northwest","S Cloverdale St","NB","25.45"
"099es02545","47.527193348","-122.325373527","099","Northwest","S Cloverdale St","SB","25.45"
"509es02976","47.535379127","-122.334794328","509","Northwest","S Holden St","SB","29.76"
"520es00028","47.642794864","-122.318073075","520","Northwest","10th Ave E","EB","0.28"
"520es00104","47.644374319","-122.302242432","520","Northwest","Montlake Blvd-EB","WB","1.04"
"520es00684","47.633225591","-122.189711200","520","Northwest","I-405 I/C","EB","6.84"
"520es00684","47.633126006","-122.189805980","520","Northwest","I-405 I/C","WB","6.84"
"520es00746","47.631426949","-122.176820222","520","Northwest","124th Ave NE-WB","EB","7.46"
"520es00798","47.630089543","-122.166597396","520","Northwest","130th Ave NE","EB","7.98"
"520es00798","47.629953401","-122.166453331","520","Northwest","130th Ave NE","WB","7.98"
"520es00861","47.629708706","-122.152869939","520","Northwest","140th Ave NE","WB","8.61"
"520es00861","47.629850510","-122.152894665","520","Northwest","140th Ave NE","EB","8.61"
"520es00911","47.633716352","-122.144151841","520","Northwest","148th Ave NE-WB","WB","9.11"
"520es00935","47.636141747","-122.140250543","520","Northwest","148th Ave NE-EB","EB","9.35"
"520es00972","47.640217960","-122.135246384","520","Northwest","NE 36th St","EB","9.72"
"520es00972","47.640066159","-122.135114138","520","Northwest","NE 36th St","WB","9.72"
"520es01001","47.644185181","-122.134206747","520","Northwest","NE 40th St-WB","WB","10.01"
"520es01031","47.648259347","-122.136061961","520","Northwest","NE 40th St-EB","EB","10.31"
"520es01091","47.656927353","-122.137315927","520","Northwest","NE 51st St-EB","EB","10.91"
"520es01122","47.661048533","-122.134931033","520","Northwest","NE 60th St","WB","11.22"
"405es00086","47.463236229","-122.247809449","405","Northwest","Interurban-SB","SB","0.86"
"405es00221","47.467823031","-122.220176058","405","Northwest","Rainier Ave-SB","SB","2.21"
"405es00243","47.468073767","-122.215663606","405","Northwest","SR 167 I/C","SB","2.43"
"405es00243","47.467900693","-122.215637855","405","Northwest","SR 167 I/C","NB","2.43"
"405es00412","47.485100615","-122.195346293","405","Northwest","SR 169-NB","NB","4.12"
"405es00473","47.493037140","-122.191910904","405","Northwest","Sunset Blvd-NB","SB","4.73"
"405es00473","47.493350654","-122.191760793","405","Northwest","Sunset Blvd-NB","NB","4.73"
"405es00532","47.501244782","-122.196332892","405","Northwest","NE Park Dr-SB","SB","5.32"
"405es00536","47.501837839","-122.196274540","405","Northwest","NE Park Dr-NB","NB","5.36"
"405es00608","47.512174920","-122.198065764","405","Northwest","NE 24th St","NB","6.08"
"405es00608","47.512182161","-122.198316595","405","Northwest","NE 24th St","SB","6.08"
"405es00646","47.517717345","-122.198611999","405","Northwest","NE 30th St-SB","SB","6.46"
"405es00656","47.519182309","-122.198323493","405","Northwest","NE 30th St-NB","NB","6.56"
"405es00700","47.525636520","-122.197727387","405","Northwest","NE 37th St","NB","7.00"
"405es00700","47.525510268","-122.197988425","405","Northwest","NE 37th St","SB","7.00"
"405es00740","47.531286535","-122.197919889","405","Northwest","NE 44th St-SB","SB","7.40"
"405es00745","47.531998714","-122.197483517","405","Northwest","NE 44th St-NB","NB","7.45"
"405es00803","47.539883117","-122.194826143","405","Northwest","SE 70th St","NB","8.03"
"405es00803","47.540040295","-122.195144841","405","Northwest","SE 70th St","SB","8.03"
"405es00840","47.545226200","-122.195396104","405","Northwest","SE 64th St","NB","8.40"
"405es00840","47.545383898","-122.195658130","405","Northwest","SE 64th St","SB","8.40"
"405es00890","47.552273956","-122.193490861","405","Northwest","SE 59th St","NB","8.90"
"405es00890","47.552411232","-122.193668888","405","Northwest","SE 59th St","SB","8.90"
"405es00921","47.556354558","-122.190701479","405","Northwest","112th Ave SE-SB","SB","9.21"
"405es00975","47.563536137","-122.186564175","405","Northwest","SE 47th St","NB","9.75"
"405es00975","47.563702428","-122.186895885","405","Northwest","SE 47th St","SB","9.75"
"405es01013","47.567218803","-122.180899429","405","Northwest","Coal Crk Pkwy-SB","SB","10.13"
"405es01360","47.614148341","-122.188451637","405","Northwest","NE 4th St-NB","NB","13.60"
"405es01333","47.610335449","-122.188665451","405","Northwest","NE 4th/8th-SB","SB","13.33"
"405es01463","47.629114767","-122.188370745","405","Northwest","NE 8th St-NB","NB","14.63"
"405es01536","47.639553225","-122.186392916","405","Northwest","NE 30th Pl","NB","15.36"
"405es01536","47.639598912","-122.186709365","405","Northwest","NE 30th Pl","SB","15.36"
"405es01577","47.645468211","-122.186797332","405","Northwest","NE 40th St","NB","15.77"
"405es01577","47.645404708","-122.187103980","405","Northwest","NE 40th St","SB","15.77"
"405es01686","47.661284138","-122.186880461","405","Northwest","NE 60th St","NB","16.86"
"405es01686","47.661194509","-122.187195289","405","Northwest","NE 60th St","SB","16.86"
"405es01724","47.666770159","-122.186906283","405","Northwest","NE 70th Pl-SB","NB","17.24"
"405es01724","47.666711931","-122.187182472","405","Northwest","NE 70th Pl-SB","SB","17.24"
"405es01746","47.669908782","-122.187205375","405","Northwest","NE 70th Pl-NB","SB","17.46"
"405es01746","47.669938290","-122.186779594","405","Northwest","NE 70th Pl-NB","NB","17.46"
"405es01799","47.677337826","-122.184341879","405","Northwest","NE 85th St-SB","NB","17.99"
"405es01799","47.677373848","-122.184665195","405","Northwest","NE 85th St-SB","SB","17.99"
"405es01823","47.680854860","-122.184200743","405","Northwest","NE 85th St-NB","NB","18.23"
"405es01823","47.680894080","-122.184506842","405","Northwest","NE 85th St-NB","SB","18.23"
"405es01870","47.687574119","-122.182046512","405","Northwest","NE 97th St","NB","18.70"
"405es01870","47.687578996","-122.182408770","405","Northwest","NE 97th St","SB","18.70"
